45,45,2,0.333333,0,0,0.285714,1,0.012536,0.571429,1,0.030523,0.47619,1,0.074882,0.190476,0
47,50,2,0.333333,0,0,0.285714,1,0,0.571429,1,0,0.47619,1,0.0052,0.190476,0
48,52,2,0.333333,0,0.0727515,0.285714,1,0.0338165,0.571429,1,0.0383705,0.47619,1,0.077202,0.190476,0
49,44,2,0.333333,0,0,0.285714,1,0.019868,0.571429,1,0.201735,0.47619,1,0.054617,0.190476,0
52,42,2,0.333333,0,0,0.285714,1,0,0.571429,1,0,0.47619,1,0,0.190476,0
53,54,2,0.333333,0,0,0.285714,1,0.012649,0.571429,1,0.031856,0.47619,1,0.028777,0.190476,0
54,56,2,0.333333,0,0.344099,0.285714,1,0.0571235,0.571429,1,0.039926,0.47619,1,0.129678,0.190476,0
57,55,2,0.333333,0,0.024773,0.285714,1,0.126755,0.571429,1,0.423524,0.47619,1,0.127121,0.190476,0
58,89,2,0.333333,0,0.225016,0.285714,1,0.11732,0.571429,1,0.368018,0.47619,1,0.401752,0.190476,0
167,42,2,0.333333,0,0,0.285714,1,0,0.571429,1,0,0.47619,1,0.091672,0.190476,0
233,48,2,0.333333,0,0,0.285714,1,0,0.571429,1,0,0.47619,1,0,0.190476,0
385,67,2,0.333333,0,0,0.285714,1,0.527691,0.571429,1,0.0360145,0.47619,1,0.352545,0.190476,0
598,40,2,0.333333,0,0,0.285714,1,0.028833,0.571429,1,0.026099,0.47619,1,0,0.190476,0
731,45,2,0.333333,0,0,0.285714,1,0.033619,0.571429,1,0,0.47619,1,0.077986,0.190476,0
60,49,3,0.238095,0,0.047559,0.952381,1,0.0038165,0.809524,0,0.080344,0.571429,1,0.030341,0.857143,0
62,49,3,0.238095,0,0.003114,0.952381,1,0,0.809524,0,0.037134,0.571429,1,0.051083,0.857143,0
63,49,3,0.238095,0,0.0284075,0.952381,1,0.037484,0.809524,0,0.678232,0.571429,1,0.076736,0.857143,0
64,50,3,0.238095,0,0.075221,0.952381,1,0.074519,0.809524,0,0.074444,0.571429,1,0.0122175,0.857143,0
65,54,3,0.238095,0,0,0.952381,1,0,0.809524,0,0,0.571429,1,0,0.857143,0
68,39,3,0.238095,0,0,0.952381,1,0,0.809524,0,0,0.571429,1,0,0.857143,0
70,50,3,0.238095,0,0.200066,0.952381,1,0,0.809524,0,0.021042,0.571429,1,0,0.857143,0
71,61,3,0.238095,0,0.482372,0.952381,1,0.0416245,0.809524,0,0.273091,0.571429,1,0.0903105,0.857143,0
74,52,3,0.238095,0,0.07442,0.952381,1,0.0885945,0.809524,0,0.413467,0.571429,1,0.0389585,0.857143,0
77,47,3,0.238095,0,0.065102,0.952381,1,0.0006435,0.809524,0,0.0207725,0.571429,1,0,0.857143,0
78,57,3,0.238095,0,0.040263,0.952381,1,0.047411,0.809524,0,0.271748,0.571429,1,0.0610945,0.857143,0
79,46,3,0.238095,0,0,0.952381,1,0,0.809524,0,0,0.571429,1,0,0.857143,0
81,44,3,0.238095,0,0,0.952381,1,0,0.809524,0,0,0.571429,1,0,0.857143,0
83,54,3,0.238095,0,0.030609,0.952381,1,0.03703,0.809524,0,0.331847,0.571429,1,0.010287,0.857143,0
84,44,3,0.238095,0,0,0.952381,1,0,0.809524,0,0,0.571429,1,0,0.857143,0
85,44,3,0.238095,0,0,0.952381,1,0,0.809524,0,0.080487,0.571429,1,0,0.857143,0
152,46,3,0.238095,0,0,0.952381,1,0,0.809524,0,0.00839999,0.571429,1,0,0.857143,0
580,45,3,0.238095,0,0,0.952381,1,0,0.809524,0,0.039964,0.571429,1,0,0.857143,0
592,43,3,0.238095,0,0,0.952381,1,0,0.809524,0,0,0.571429,1,0,0.857143,0
617,56,3,0.238095,0,0.017558,0.952381,1,0,0.809524,0,0,0.571429,1,0,0.857143,0
86,44,4,0.380952,1,0.040763,0.52381,0,0.235457,0.904762,0,0.142407,0.857143,1,0.01403,0.0952381,1
88,45,4,0.380952,1,0,0.52381,0,0.262455,0.904762,0,0.201984,0.857143,1,0,0.0952381,1
89,51,4,0.380952,1,0.114192,0.52381,0,0.521233,0.904762,0,0.0710835,0.857143,1,0.160457,0.0952381,1
91,44,4,0.380952,1,0.0657,0.52381,0,0.2901,0.904762,0,0.2372,0.857143,1,0,0.0952381,1
94,49,4,0.380952,1,0.0640595,0.52381,0,0.0415095,0.904762,0,0.0432225,0.857143,1,0.065246,0.0952381,1
95,53,4,0.380952,1,0,0.52381,0,0,0.904762,0,0.0298215,0.857143,1,0.009792,0.0952381,1
98,50,4,0.380952,1,0.0503215,0.52381,0,0.115018,0.904762,0,0.138173,0.857143,1,0.060128,0.0952381,1
99,80,4,0.380952,1,0.204284,0.52381,0,0.700536,0.904762,0,0.147005,0.857143,1,0.09671,0.0952381,1
101,48,4,0.380952,1,0,0.52381,0,0.402882,0.904762,0,0.072415,0.857143,1,0.073981,0.0952381,1
104,44,4,0.380952,1,0.056669,0.52381,0,0.234378,0.904762,0,0.015348,0.857143,1,0,0.0952381,1
105,43,4,0.380952,1,0,0.52381,0,0,0.904762,0,0,0.857143,1,0,0.0952381,1
106,51,4,0.380952,1,0.092731,0.52381,0,0.0633925,0.904762,0,0.43003,0.857143,1,0.079853,0.0952381,1
110,64,4,0.380952,1,0.47933,0.52381,0,0.427996,0.904762,0,0.067614,0.857143,1,0.068024,0.0952381,1
111,44,4,0.380952,1,0.0487415,0.52381,0,0.094002,0.904762,0,0.0246035,0.857143,1,0,0.0952381,1
314,45,4,0.380952,1,0,0.52381,0,0.382841,0.904762,0,0.012,0.857143,1,0.028575,0.0952381,1
338,41,4,0.380952,1,0,0.52381,0,0,0.904762,0,0.068023,0.857143,1,0,0.0952381,1
113,51,5,0.142857,1,0,0.809524,0,0.0508375,0.285714,1,0.0121485,0.761905,0,0,0.428571,1
115,50,5,0.142857,1,0.055163,0.809524,0,0.175462,0.285714,1,0.045153,0.761905,0,0,0.428571,1
120,42,5,0.142857,1,0,0.809524,0,0,0.285714,1,0,0.761905,0,0,0.428571,1
122,49,5,0.142857,1,0,0.809524,0,0.024552,0.285714,1,0,0.761905,0,0,0.428571,1
126,49,5,0.142857,1,0.0252965,0.809524,0,0.419361,0.285714,1,0.037351,0.761905,0,0,0.428571,1
128,43,5,0.142857,1,0,0.809524,0,0,0.285714,1,0,0.761905,0,0,0.428571,1
129,54,5,0.142857,1,0.413168,0.809524,0,0.651426,0.285714,1,0,0.761905,0,0.077934,0.428571,1
131,44,5,0.142857,1,0.084858,0.809524,0,0.164405,0.285714,1,0.136628,0.761905,0,0,0.428571,1
135,50,5,0.142857,1,0.116372,0.809524,0,0.321658,0.285714,1,0.811018,0.761905,0,0.105142,0.428571,1
136,65,5,0.142857,1,0.0158275,0.809524,0,0.44001,0.285714,1,0.431996,0.761905,0,0,0.428571,1
144,45,5,0.142857,1,0.013185,0.809524,0,0.287622,0.285714,1,0.213999,0.761905,0,0,0.428571,1
145,44,5,0.142857,1,0,0.809524,0,0,0.285714,1,0.192435,0.761905,0,0,0.428571,1
146,45,5,0.142857,1,0.0016,0.809524,0,0.2148,0.285714,1,0.4384,0.761905,0,0,0.428571,1
147,43,5,0.142857,1,0.046328,0.809524,0,0.207422,0.285714,1,0.22083,0.761905,0,0,0.428571,1
148,55,5,0.142857,1,0.38516,0.809524,0,0,0.285714,1,0.486156,0.761905,0,0.05704,0.428571,1
149,47,5,0.142857,1,0,0.809524,0,0.047449,0.285714,1,0,0.761905,0,0,0.428571,1
595,54,5,0.142857,1,0,0.809524,0,0.227489,0.285714,1,0,0.761905,0,0,0.428571,1
600,50,5,0.142857,1,0.0219305,0.809524,0,0.114899,0.285714,1,0.080078,0.761905,0,0,0.428571,1
618,51,5,0.142857,1,0.254198,0.809524,0,0.428818,0.285714,1,0.035688,0.761905,0,0.0380105,0.428571,1
628,44,5,0.142857,1,0,0.809524,0,0,0.285714,1,0,0.761905,0,0,0.428571,1
629,55,5,0.142857,1,0,0.809524,0,0,0.285714,1,0.005188,0.761905,0,0.013282,0.428571,1
153,42,6,0.809524,1,0,0.0952381,0,0,0.238095,0,0,0.904762,1,0,0.52381,1
157,49,6,0.809524,1,0.042856,0.0952381,0,0.06332,0.238095,0,0.008841,0.904762,1,0.093919,0.52381,1
159,44,6,0.809524,1,0,0.0952381,0,0.032,0.238095,0,0,0.904762,1,0.019429,0.52381,1
162,44,6,0.809524,1,0.57453,0.0952381,0,0,0.238095,0,0,0.904762,1,0.042593,0.52381,1
163,51,6,0.809524,1,0.635517,0.0952381,0,0,0.238095,0,0,0.904762,1,0.026788,0.52381,1
168,47,6,0.809524,1,0.210288,0.0952381,0,0.453378,0.238095,0,0.0178715,0.904762,1,0.236471,0.52381,1
171,49,6,0.809524,1,0.200486,0.0952381,0,0,0.238095,0,0,0.904762,1,0.039786,0.52381,1
172,48,6,0.809524,1,0,0.0952381,0,0,0.238095,0,0.087564,0.904762,1,0.088594,0.52381,1
174,45,6,0.809524,1,0,0.0952381,0,0,0.238095,0,0,0.904762,1,0,0.52381,1
177,61,6,0.809524,1,0,0.0952381,0,0,0.238095,0,0.028064,0.904762,1,0.0692015,0.52381,1
180,77,6,0.809524,1,0,0.0952381,0,0,0.238095,0,0,0.904762,1,0.03296,0.52381,1
181,57,6,0.809524,1,0.665017,0.0952381,0,0.0491725,0.238095,0,0.0278315,0.904762,1,0.028955,0.52381,1
182,111,6,0.809524,1,0.122232,0.0952381,0,0.0965635,0.238095,0,0.0445505,0.904762,1,0.331262,0.52381,1
185,45,6,0.809524,1,0,0.0952381,0,0,0.238095,0,0,0.904762,1,0,0.52381,1
187,42,6,0.809524,1,0.468023,0.0952381,0,0,0.238095,0,0,0.904762,1,0.038025,0.52381,1
189,43,6,0.809524,1,0,0.0952381,0,0,0.238095,0,0,0.904762,1,0,0.52381,1
386,62,6,0.809524,1,0.104445,0.0952381,0,0.023341,0.238095,0,0.0104555,0.904762,1,0.017006,0.52381,1
560,62,6,0.809524,1,0.612449,0.0952381,0,0.33411,0.238095,0,0,0.904762,1,0.407303,0.52381,1
581,42,6,0.809524,1,0.2412,0.0952381,0,0,0.238095,0,0,0.904762,1,0,0.52381,1
621,59,6,0.809524,1,0,0.0952381,0,0,0.238095,0,0,0.904762,1,0,0.52381,1
11,59,7,0.0952381,1,0.40806,0.428571,0,0,0.380952,1,0.02245,0.666667,0,0,0.47619,1
193,49,7,0.0952381,1,0,0.428571,0,0,0.380952,1,0,0.666667,0,0,0.47619,1
194,44,7,0.0952381,1,0.254656,0.428571,0,0.187246,0.380952,1,0.002789,0.666667,0,0.250086,0.47619,1
196,43,7,0.0952381,1,0,0.428571,0,0,0.380952,1,0,0.666667,0,0.02465,0.47619,1
199,67,7,0.0952381,1,0.30291,0.428571,0,0.112847,0.380952,1,0.0421675,0.666667,0,0.033148,0.47619,1
200,46,7,0.0952381,1,0.068318,0.428571,0,0.173,0.380952,1,0.289764,0.666667,0,0.228529,0.47619,1
201,46,7,0.0952381,1,0,0.428571,0,0.2016,0.380952,1,0,0.666667,0,0.2052,0.47619,1
203,49,7,0.0952381,1,0,0.428571,0,0.289428,0.380952,1,0.0571915,0.666667,0,0.0089305,0.47619,1
205,51,7,0.0952381,1,0.0274255,0.428571,0,0.0135345,0.380952,1,0.033336,0.666667,0,0.037346,0.47619,1
206,48,7,0.0952381,1,0,0.428571,0,0.0445695,0.380952,1,0.029687,0.666667,0,0.08243,0.47619,1
207,75,7,0.0952381,1,0.45485,0.428571,0,0.268656,0.380952,1,0.465788,0.666667,0,0.768572,0.47619,1
210,48,7,0.0952381,1,0.296762,0.428571,0,0.197648,0.380952,1,0,0.666667,0,0.246581,0.47619,1
211,50,7,0.0952381,1,0.170618,0.428571,0,0.475481,0.380952,1,0,0.666667,0,0.460063,0.47619,1
216,47,7,0.0952381,1,0.075572,0.428571,0,0.022539,0.380952,1,0.0471715,0.666667,0,0.015564,0.47619,1
585,55,7,0.0952381,1,0.834201,0.428571,0,0.038544,0.380952,1,0.060841,0.666667,0,0.0463415,0.47619,1
645,45,7,0.0952381,1,0,0.428571,0,0.01299,0.380952,1,0.011357,0.666667,0,0.01299,0.47619,1
650,45,7,0.0952381,1,0,0.428571,0,0.322609,0.380952,1,0,0.666667,0,0.43709,0.47619,1
217,51,8,0.190476,0,0,0.666667,1,0.650645,0.333333,0,0,0.571429,1,0,0.952381,0
218,50,8,0.190476,0,0.085194,0.666667,1,0.434634,0.333333,0,0.45764,0.571429,1,0.41787,0.952381,0
219,48,8,0.190476,0,0.055046,0.666667,1,0.031542,0.333333,0,0.067967,0.571429,1,0.289468,0.952381,0
220,54,8,0.190476,0,0,0.666667,1,0,0.333333,0,0,0.571429,1,0,0.952381,0
222,48,8,0.190476,0,0.0517915,0.666667,1,0.0938805,0.333333,0,0.0476775,0.571429,1,0.052266,0.952381,0
223,49,8,0.190476,0,0.0492915,0.666667,1,0.015138,0.333333,0,0.0393145,0.571429,1,0.012193,0.952381,0
224,52,8,0.190476,0,0.0672705,0.666667,1,0.276812,0.333333,0,0.0474595,0.571429,1,0.0689155,0.952381,0
226,43,8,0.190476,0,0.0001485,0.666667,1,0.022475,0.333333,0,0.0330985,0.571429,1,0.22094,0.952381,0
228,39,8,0.190476,0,0,0.666667,1,0,0.333333,0,0,0.571429,1,0,0.952381,0
230,51,8,0.190476,0,0,0.666667,1,0,0.333333,0,0,0.571429,1,0,0.952381,0
231,44,8,0.190476,0,0.298188,0.666667,1,0,0.333333,0,0,0.571429,1,0,0.952381,0
232,54,8,0.190476,0,0,0.666667,1,0,0.333333,0,0,0.571429,1,0.030614,0.952381,0
235,51,8,0.190476,0,0,0.666667,1,0,0.333333,0,0.0212,0.571429,1,0,0.952381,0
236,49,8,0.190476,0,0.065615,0.666667,1,0,0.333333,0,0.050515,0.571429,1,0.324331,0.952381,0
238,45,8,0.190476,0,0.022975,0.666667,1,0,0.333333,0,0.247266,0.571429,1,0.023795,0.952381,0
577,50,8,0.190476,0,0.0221185,0.666667,1,0,0.333333,0,0.0629515,0.571429,1,0,0.952381,0
582,45,8,0.190476,0,0.378323,0.666667,1,0,0.333333,0,0.005293,0.571429,1,0,0.952381,0
651,50,8,0.190476,0,0,0.666667,1,0,0.333333,0,0,0.571429,1,0,0.952381,0
10,50,9,0.952381,0,0,0.333333,1,0,0.761905,1,0,0.714286,0,0,0.238095,0
19,52,9,0.952381,0,0,0.333333,1,0.007842,0.761905,1,0.447451,0.714286,0,0.087748,0.238095,0
191,42,9,0.952381,0,0.067749,0.333333,1,0,0.761905,1,0.096246,0.714286,0,0.026908,0.238095,0
239,46,9,0.952381,0,0.317598,0.333333,1,0,0.761905,1,0.346083,0.714286,0,0.074506,0.238095,0
240,49,9,0.952381,0,0.305775,0.333333,1,0.0151385,0.761905,1,0.019208,0.714286,0,0.244088,0.238095,0
241,45,9,0.952381,0,0.041373,0.333333,1,0,0.761905,1,0.410536,0.714286,0,0.023838,0.238095,0
243,48,9,0.952381,0,0,0.333333,1,0.017524,0.761905,1,0,0.714286,0,0,0.238095,0
244,42,9,0.952381,0,0.077217,0.333333,1,0,0.761905,1,0.06162,0.714286,0,8.19997e-05,0.238095,0
245,44,9,0.952381,0,0.032741,0.333333,1,0.026411,0.761905,1,0,0.714286,0,0.03216,0.238095,0
247,57,9,0.952381,0,0.0365295,0.333333,1,0.0203315,0.761905,1,0.11461,0.714286,0,0.063425,0.238095,0
248,50,9,0.952381,0,0,0.333333,1,0,0.761905,1,0.0132,0.714286,0,0.00999999,0.238095,0
249,48,9,0.952381,0,0.028579,0.333333,1,0.08125,0.761905,1,0.18585,0.714286,0,0.0772495,0.238095,0
251,55,9,0.952381,0,0.402996,0.333333,1,0.014218,0.761905,1,0.044258,0.714286,0,0.417058,0.238095,0
252,55,9,0.952381,0,0.056508,0.333333,1,0.025566,0.761905,1,0.348404,0.714286,0,0.421054,0.238095,0
255,51,9,0.952381,0,0.049298,0.333333,1,0,0.761905,1,0.001879,0.714286,0,0.285593,0.238095,0
257,44,9,0.952381,0,0,0.333333,1,0,0.761905,1,0,0.714286,0,0,0.238095,0
259,52,9,0.952381,0,0,0.333333,1,0,0.761905,1,0,0.714286,0,0,0.238095,0
622,50,9,0.952381,0,0.03248,0.333333,1,0,0.761905,1,0.0776675,0.714286,0,0.071424,0.238095,0
121,54,10,0.666667,0,0,0.857143,1,0,0.0952381,0,0.0316885,0.809524,1,0.0749325,0.333333,0
262,49,10,0.666667,0,0.007525,0.857143,1,0.0162975,0.0952381,0,0,0.809524,1,0.0607105,0.333333,0
263,38,10,0.666667,0,0,0.857143,1,0,0.0952381,0,0,0.809524,1,0,0.333333,0
264,48,10,0.666667,0,0,0.857143,1,0,0.0952381,0,0,0.809524,1,0,0.333333,0
265,51,10,0.666667,0,0,0.857143,1,0,0.0952381,0,0,0.809524,1,0,0.333333,0
266,40,10,0.666667,0,0,0.857143,1,0,0.0952381,0,0,0.809524,1,0,0.333333,0
267,43,10,0.666667,0,0,0.857143,1,0,0.0952381,0,0,0.809524,1,0,0.333333,0
268,56,10,0.666667,0,0.007088,0.857143,1,0.053868,0.0952381,0,0.364178,0.809524,1,0.488462,0.333333,0
270,39,10,0.666667,0,0,0.857143,1,0,0.0952381,0,0,0.809524,1,0,0.333333,0
272,54,10,0.666667,0,0.01658,0.857143,1,0.01221,0.0952381,0,0.017848,0.809524,1,0.01336,0.333333,0
274,52,10,0.666667,0,0.0061235,0.857143,1,0.430024,0.0952381,0,0.234533,0.809524,1,0.0605995,0.333333,0
275,39,10,0.666667,0,0,0.857143,1,0,0.0952381,0,0,0.809524,1,0,0.333333,0
278,48,10,0.666667,0,0,0.857143,1,0.009727,0.0952381,0,0,0.809524,1,0.0337315,0.333333,0
281,48,10,0.666667,0,0.0194455,0.857143,1,0,0.0952381,0,0.012,0.809524,1,0.0045245,0.333333,0
282,39,10,0.666667,0,0.111873,0.857143,1,0,0.0952381,0,0,0.809524,1,0.022274,0.333333,0
283,43,10,0.666667,0,0,0.857143,1,0,0.0952381,0,0,0.809524,1,0,0.333333,0
284,39,10,0.666667,0,0,0.857143,1,0,0.0952381,0,0,0.809524,1,0,0.333333,0
359,48,10,0.666667,0,0,0.857143,1,0.0354195,0.0952381,0,0.0512615,0.809524,1,0,0.333333,0
568,44,10,0.666667,0,0,0.857143,1,0,0.0952381,0,0,0.809524,1,0,0.333333,0
569,53,10,0.666667,0,0.805435,0.857143,1,0.020455,0.0952381,0,0,0.809524,1,0.009693,0.333333,0
611,57,10,0.666667,0,0.0130395,0.857143,1,0,0.0952381,0,0,0.809524,1,0,0.333333,0
619,45,10,0.666667,0,0.022149,0.857143,1,0.0165685,0.0952381,0,0.0326825,0.809524,1,0.0788205,0.333333,0
630,39,10,0.666667,0,0,0.857143,1,0,0.0952381,0,0.035977,0.809524,1,0,0.333333,0
631,54,10,0.666667,0,0.0481665,0.857143,1,0.258515,0.0952381,0,0.026178,0.809524,1,0.012896,0.333333,0
117,46,11,0.904762,0,0.02247,0.190476,1,0,0.047619,1,0.00604,0.380952,0,0,0.285714,0
192,52,11,0.904762,0,0,0.190476,1,0.0202065,0.047619,1,0.026956,0.380952,0,0.042722,0.285714,0
285,44,11,0.904762,0,0,0.190476,1,0.0563545,0.047619,1,0.047495,0.380952,0,0.0433495,0.285714,0
288,40,11,0.904762,0,0,0.190476,1,0,0.047619,1,0,0.380952,0,0,0.285714,0
289,48,11,0.904762,0,0.008858,0.190476,1,0,0.047619,1,0.012726,0.380952,0,0.040992,0.285714,0
290,52,11,0.904762,0,0.0030195,0.190476,1,0,0.047619,1,0.02254,0.380952,0,0,0.285714,0
291,39,11,0.904762,0,0,0.190476,1,0,0.047619,1,0,0.380952,0,0,0.285714,0
293,44,11,0.904762,0,0,0.190476,1,0,0.047619,1,0,0.380952,0,0,0.285714,0
295,41,11,0.904762,0,0,0.190476,1,0,0.047619,1,0.031035,0.380952,0,0,0.285714,0
296,44,11,0.904762,0,0.005337,0.190476,1,0,0.047619,1,0,0.380952,0,0,0.285714,0
298,50,11,0.904762,0,0.0433255,0.190476,1,0,0.047619,1,0.0063125,0.380952,0,0.004218,0.285714,0
299,47,11,0.904762,0,0,0.190476,1,0,0.047619,1,0,0.380952,0,0,0.285714,0
300,49,11,0.904762,0,0.06308,0.190476,1,0.0252725,0.047619,1,0.050358,0.380952,0,0,0.285714,0
301,40,11,0.904762,0,0,0.190476,1,0,0.047619,1,0,0.380952,0,0,0.285714,0
304,40,11,0.904762,0,0,0.190476,1,0,0.047619,1,0,0.380952,0,0,0.285714,0
306,53,11,0.904762,0,0.049608,0.190476,1,0.10195,0.047619,1,0.08076,0.380952,0,0.010086,0.285714,0
307,39,11,0.904762,0,0,0.190476,1,0,0.047619,1,0,0.380952,0,0,0.285714,0
309,44,11,0.904762,0,0.015272,0.190476,1,0,0.047619,1,0,0.380952,0,0.0044695,0.285714,0
501,47,11,0.904762,0,0,0.190476,1,0.0035645,0.047619,1,0,0.380952,0,0,0.285714,0
570,51,11,0.904762,0,0,0.190476,1,0,0.047619,1,0,0.380952,0,0,0.285714,0
635,48,11,0.904762,0,0.0799585,0.190476,1,0.056577,0.047619,1,0.0552655,0.380952,0,0.024179,0.285714,0
310,55,12,0.714286,1,0.2208,0.619048,0,0.3048,0.0952381,0,0,0.952381,1,0,0.809524,1
311,74,12,0.714286,1,0.213762,0.619048,0,0.202442,0.0952381,0,0.363339,0.952381,1,0.137297,0.809524,1
313,47,12,0.714286,1,0,0.619048,0,0,0.0952381,0,0.025879,0.952381,1,0,0.809524,1
316,70,12,0.714286,1,0.01019,0.619048,0,0,0.0952381,0,0.02608,0.952381,1,0.004396,0.809524,1
317,72,12,0.714286,1,0.035158,0.619048,0,0,0.0952381,0,0.247111,0.952381,1,0.0624785,0.809524,1
321,75,12,0.714286,1,0.04631,0.619048,0,0.012132,0.0952381,0,0,0.952381,1,0,0.809524,1
322,47,12,0.714286,1,0,0.619048,0,0,0.0952381,0,0,0.952381,1,0,0.809524,1
323,50,12,0.714286,1,0.0635785,0.619048,0,0.079187,0.0952381,0,0.0496225,0.952381,1,0.056227,0.809524,1
324,53,12,0.714286,1,0.0239745,0.619048,0,0.0379355,0.0952381,0,0.024534,0.952381,1,0,0.809524,1
325,40,12,0.714286,1,0,0.619048,0,0,0.0952381,0,0,0.952381,1,0,0.809524,1
326,52,12,0.714286,1,0.201731,0.619048,0,0.202812,0.0952381,0,0.114055,0.952381,1,0.002345,0.809524,1
327,75,12,0.714286,1,0.353586,0.619048,0,0.069418,0.0952381,0,0,0.952381,1,0.582565,0.809524,1
328,138,12,0.714286,1,0.321758,0.619048,0,0.701851,0.0952381,0,0.602802,0.952381,1,0.439135,0.809524,1
329,62,12,0.714286,1,0.397851,0.619048,0,0.052617,0.0952381,0,0.0852665,0.952381,1,0.0914635,0.809524,1
333,39,12,0.714286,1,0.025221,0.619048,0,0.024198,0.0952381,0,0.023399,0.952381,1,0.010271,0.809524,1
335,58,12,0.714286,1,0,0.619048,0,0.156897,0.0952381,0,0.046608,0.952381,1,0.029156,0.809524,1
336,64,12,0.714286,1,0.499186,0.619048,0,0.603,0.0952381,0,0.123195,0.952381,1,0.03397,0.809524,1
337,46,12,0.714286,1,0.216931,0.619048,0,0.032216,0.0952381,0,0,0.952381,1,0,0.809524,1
339,64,12,0.714286,1,0.231973,0.619048,0,0.19958,0.0952381,0,0,0.952381,1,0.048817,0.809524,1
340,53,13,0.857143,0,0,0.571429,1,0,0.714286,1,0,0.047619,0,0,0.761905,0
341,53,13,0.857143,0,0,0.571429,1,0,0.714286,1,0,0.047619,0,0,0.761905,0
342,61,13,0.857143,0,0.0102075,0.571429,1,0,0.714286,1,0,0.047619,0,0.0034945,0.761905,0
345,93,13,0.857143,0,0,0.571429,1,0.0338505,0.714286,1,0,0.047619,0,0,0.761905,0
346,62,13,0.857143,0,0.150436,0.571429,1,0.128933,0.714286,1,0.017247,0.047619,0,0,0.761905,0
347,53,13,0.857143,0,0.2968,0.571429,1,0,0.714286,1,0.5113,0.047619,0,0,0.761905,0
348,92,13,0.857143,0,0.035005,0.571429,1,0.0706195,0.714286,1,0.103879,0.047619,0,0.0091085,0.761905,0
349,64,13,0.857143,0,0.012,0.571429,1,0,0.714286,1,0,0.047619,0,0,0.761905,0
350,59,13,0.857143,0,0.206557,0.571429,1,0,0.714286,1,0.221485,0.047619,0,0,0.761905,0
351,147,13,0.857143,0,0.440764,0.571429,1,0,0.714286,1,0.294852,0.047619,0,0.376222,0.761905,0
