2,65,1,0.952381,1,0.00466,0.0952381,0,0,0.238095,1,0,0.857143,0,0.004,0.619048,0,0.0186
2,65,1,0.0952381,0,0,0.238095,1,0,0.857143,0,0.004,0.619048,0,0.0186,0.52381,1,0.03438
2,65,1,0.238095,1,0,0.857143,0,0.004,0.619048,0,0.0186,0.52381,1,0.03438,0.809524,1,0.090858
2,65,1,0.857143,0,0.004,0.619048,0,0.0186,0.52381,1,0.03438,0.809524,1,0.090858,0.142857,0,0.037004
2,65,1,0.619048,0,0.0186,0.52381,1,0.03438,0.809524,1,0.090858,0.142857,0,0.037004,0.571429,1,0.028798
2,65,1,0.52381,1,0.03438,0.809524,1,0.090858,0.142857,0,0.037004,0.571429,1,0.028798,0.714286,0,0.004672
2,65,1,0.809524,1,0.090858,0.142857,0,0.037004,0.571429,1,0.028798,0.714286,0,0.004672,0.285714,0,0.005188
2,65,1,0.142857,0,0.037004,0.571429,1,0.028798,0.714286,0,0.004672,0.285714,0,0.005188,0.761905,1,0.044138
2,65,1,0.571429,1,0.028798,0.714286,0,0.004672,0.285714,0,0.005188,0.761905,1,0.044138,0.904762,0,0.015042
2,65,1,0.714286,0,0.004672,0.285714,0,0.005188,0.761905,1,0.044138,0.904762,0,0.015042,0.666667,1,0
2,65,1,0.285714,0,0.005188,0.761905,1,0.044138,0.904762,0,0.015042,0.666667,1,0,0.428571,0,0.021452
2,65,1,0.761905,1,0.044138,0.904762,0,0.015042,0.666667,1,0,0.428571,0,0.021452,0.380952,1,0.017934
2,65,1,0.904762,0,0.015042,0.666667,1,0,0.428571,0,0.021452,0.380952,1,0.017934,0.333333,0,0.885074
2,65,1,0.666667,1,0,0.428571,0,0.021452,0.380952,1,0.017934,0.333333,0,0.885074,0.47619,1,0.038992
2,65,1,0.428571,0,0.021452,0.380952,1,0.017934,0.333333,0,0.885074,0.47619,1,0.038992,0.190476,0,0.63836
2,65,1,0.380952,1,0.017934,0.333333,0,0.885074,0.47619,1,0.038992,0.190476,0,0.63836,0.238095,0,0.079522
2,65,1,0.333333,0,0.885074,0.47619,1,0.038992,0.190476,0,0.63836,0.238095,0,0.079522,0.857143,1,0
2,65,1,0.47619,1,0.038992,0.190476,0,0.63836,0.238095,0,0.079522,0.857143,1,0,0.0952381,1,0
2,65,1,0.190476,0,0.63836,0.238095,0,0.079522,0.857143,1,0,0.0952381,1,0,0.952381,0,0
2,65,1,0.238095,0,0.079522,0.857143,1,0,0.0952381,1,0,0.952381,0,0,0.619048,1,0
2,65,1,0.857143,1,0,0.0952381,1,0,0.952381,0,0,0.619048,1,0,0.52381,0,0
2,65,1,0.0952381,1,0,0.952381,0,0,0.619048,1,0,0.52381,0,0,0.904762,1,0
3,63,1,0.952381,1,0.186036,0.0952381,0,0.195889,0.238095,1,0.100988,0.857143,0,0.557371,0.619048,0,0.275942
3,63,1,0.0952381,0,0.195889,0.238095,1,0.100988,0.857143,0,0.557371,0.619048,0,0.275942,0.52381,1,0.017057
3,63,1,0.238095,1,0.100988,0.857143,0,0.557371,0.619048,0,0.275942,0.52381,1,0.017057,0.809524,1,0.013679
3,63,1,0.857143,0,0.557371,0.619048,0,0.275942,0.52381,1,0.017057,0.809524,1,0.013679,0.142857,0,0
3,63,1,0.619048,0,0.275942,0.52381,1,0.017057,0.809524,1,0.013679,0.142857,0,0,0.571429,1,0.013783
3,63,1,0.52381,1,0.017057,0.809524,1,0.013679,0.142857,0,0,0.571429,1,0.013783,0.714286,0,0.042907
3,63,1,0.809524,1,0.013679,0.142857,0,0,0.571429,1,0.013783,0.714286,0,0.042907,0.285714,0,0.083148
3,63,1,0.142857,0,0,0.571429,1,0.013783,0.714286,0,0.042907,0.285714,0,0.083148,0.761905,1,0.19918
3,63,1,0.571429,1,0.013783,0.714286,0,0.042907,0.285714,0,0.083148,0.761905,1,0.19918,0.904762,0,0.459057
3,63,1,0.714286,0,0.042907,0.285714,0,0.083148,0.761905,1,0.19918,0.904762,0,0.459057,0.666667,1,0
3,63,1,0.285714,0,0.083148,0.761905,1,0.19918,0.904762,0,0.459057,0.666667,1,0,0.428571,0,0
3,63,1,0.761905,1,0.19918,0.904762,0,0.459057,0.666667,1,0,0.428571,0,0,0.380952,1,0.290043
3,63,1,0.904762,0,0.459057,0.666667,1,0,0.428571,0,0,0.380952,1,0.290043,0.333333,0,0.234803
3,63,1,0.666667,1,0,0.428571,0,0,0.380952,1,0.290043,0.333333,0,0.234803,0.47619,1,0.198911
3,63,1,0.428571,0,0,0.380952,1,0.290043,0.333333,0,0.234803,0.47619,1,0.198911,0.190476,0,0.080447
3,63,1,0.380952,1,0.290043,0.333333,0,0.234803,0.47619,1,0.198911,0.190476,0,0.080447,0.238095,0,0.021392
