4,79,1,0.285714,0,0.026492,0.761905,1,0,0.904762,0,0.385646,0.666667,1,0.050514,0.428571,0,0.232656
4,79,1,0.761905,1,0,0.904762,0,0.385646,0.666667,1,0.050514,0.428571,0,0.232656,0.380952,1,0.07692
4,79,1,0.904762,0,0.385646,0.666667,1,0.050514,0.428571,0,0.232656,0.380952,1,0.07692,0.333333,0,0.442356
4,79,1,0.666667,1,0.050514,0.428571,0,0.232656,0.380952,1,0.07692,0.333333,0,0.442356,0.47619,1,0.46974
6,57,1,0.952381,1,0.018984,0.0952381,0,0.184653,0.238095,1,0,0.857143,0,0.162765,0.619048,0,0
6,57,1,0.0952381,0,0.184653,0.238095,1,0,0.857143,0,0.162765,0.619048,0,0,0.52381,1,0.329412
6,57,1,0.238095,1,0,0.857143,0,0.162765,0.619048,0,0,0.52381,1,0.329412,0.809524,1,0
6,57,1,0.857143,0,0.162765,0.619048,0,0,0.52381,1,0.329412,0.809524,1,0,0.142857,0,0
6,57,1,0.619048,0,0,0.52381,1,0.329412,0.809524,1,0,0.142857,0,0,0.571429,1,0
6,57,1,0.52381,1,0.329412,0.809524,1,0,0.142857,0,0,0.571429,1,0,0.714286,0,0.010822
6,57,1,0.809524,1,0,0.142857,0,0,0.571429,1,0,0.714286,0,0.010822,0.285714,0,0
6,57,1,0.142857,0,0,0.571429,1,0,0.714286,0,0.010822,0.285714,0,0,0.761905,1,0.214676
6,57,1,0.571429,1,0,0.714286,0,0.010822,0.285714,0,0,0.761905,1,0.214676,0.904762,0,0
6,57,1,0.714286,0,0.010822,0.285714,0,0,0.761905,1,0.214676,0.904762,0,0,0.666667,1,0.547029
6,57,1,0.285714,0,0,0.761905,1,0.214676,0.904762,0,0,0.666667,1,0.547029,0.428571,0,0.040982
6,57,1,0.761905,1,0.214676,0.904762,0,0,0.666667,1,0.547029,0.428571,0,0.040982,0.380952,1,0.185102
6,57,1,0.904762,0,0,0.666667,1,0.547029,0.428571,0,0.040982,0.380952,1,0.185102,0.333333,0,0
6,57,1,0.666667,1,0.547029,0.428571,0,0.040982,0.380952,1,0.185102,0.333333,0,0,0.47619,1,0.287195
7,47,1,0.952381,1,0,0.0952381,0,0,0.238095,1,0,0.857143,0,0.001089,0.619048,0,0
7,47,1,0.0952381,0,0,0.238095,1,0,0.857143,0,0.001089,0.619048,0,0,0.52381,1,0
7,47,1,0.238095,1,0,0.857143,0,0.001089,0.619048,0,0,0.52381,1,0,0.809524,1,0.0791425
7,47,1,0.857143,0,0.001089,0.619048,0,0,0.52381,1,0,0.809524,1,0.0791425,0.142857,0,0
7,47,1,0.619048,0,0,0.52381,1,0,0.809524,1,0.0791425,0.142857,0,0,0.571429,1,0
7,47,1,0.52381,1,0,0.809524,1,0.0791425,0.142857,0,0,0.571429,1,0,0.714286,0,0
7,47,1,0.809524,1,0.0791425,0.142857,0,0,0.571429,1,0,0.714286,0,0,0.285714,0,0
7,47,1,0.142857,0,0,0.571429,1,0,0.714286,0,0,0.285714,0,0,0.761905,1,0.023133
7,47,1,0.571429,1,0,0.714286,0,0,0.285714,0,0,0.761905,1,0.023133,0.904762,0,0.049341
7,47,1,0.714286,0,0,0.285714,0,0,0.761905,1,0.023133,0.904762,0,0.049341,0.666667,1,0.0122475
7,47,1,0.285714,0,0,0.761905,1,0.023133,0.904762,0,0.049341,0.666667,1,0.0122475,0.428571,0,0.0684645
7,47,1,0.761905,1,0.023133,0.904762,0,0.049341,0.666667,1,0.0122475,0.428571,0,0.0684645,0.380952,1,0.0410095
7,47,1,0.904762,0,0.049341,0.666667,1,0.0122475,0.428571,0,0.0684645,0.380952,1,0.0410095,0.333333,0,0
7,47,1,0.666667,1,0.0122475,0.428571,0,0.0684645,0.380952,1,0.0410095,0.333333,0,0,0.47619,1,0
8,48,1,0.952381,1,0,0.0952381,0,0,0.238095,1,0,0.857143,0,0,0.619048,0,0
8,48,1,0.0952381,0,0,0.238095,1,0,0.857143,0,0,0.619048,0,0,0.52381,1,0
8,48,1,0.238095,1,0,0.857143,0,0,0.619048,0,0,0.52381,1,0,0.809524,1,0.024491
8,48,1,0.857143,0,0,0.619048,0,0,0.52381,1,0,0.809524,1,0.024491,0.142857,0,0
8,48,1,0.619048,0,0,0.52381,1,0,0.809524,1,0.024491,0.142857,0,0,0.571429,1,0
8,48,1,0.52381,1,0,0.809524,1,0.024491,0.142857,0,0,0.571429,1,0,0.714286,0,0
8,48,1,0.809524,1,0.024491,0.142857,0,0,0.571429,1,0,0.714286,0,0,0.285714,0,0
8,48,1,0.142857,0,0,0.571429,1,0,0.714286,0,0,0.285714,0,0,0.761905,1,0.0154
8,48,1,0.571429,1,0,0.714286,0,0,0.285714,0,0,0.761905,1,0.0154,0.904762,0,0.0189
8,48,1,0.714286,0,0,0.285714,0,0,0.761905,1,0.0154,0.904762,0,0.0189,0.666667,1,0.237093
8,48,1,0.285714,0,0,0.761905,1,0.0154,0.904762,0,0.0189,0.666667,1,0.237093,0.428571,0,0.028388
8,48,1,0.761905,1,0.0154,0.904762,0,0.0189,0.666667,1,0.237093,0.428571,0,0.028388,0.380952,1,0
8,48,1,0.904762,0,0.0189,0.666667,1,0.237093,0.428571,0,0.028388,0.380952,1,0,0.333333,0,0
8,48,1,0.666667,1,0.237093,0.428571,0,0.028388,0.380952,1,0,0.333333,0,0,0.47619,1,0
9,68,1,0.952381,1,0.115148,0.0952381,0,0.0777865,0.238095,1,0.0082475,0.857143,0,0.127268,0.619048,0,0.241889
9,68,1,0.0952381,0,0.0777865,0.238095,1,0.0082475,0.857143,0,0.127268,0.619048,0,0.241889,0.52381,1,0.653299
9,68,1,0.238095,1,0.0082475,0.857143,0,0.127268,0.619048,0,0.241889,0.52381,1,0.653299,0.809524,1,0.419219
9,68,1,0.857143,0,0.127268,0.619048,0,0.241889,0.52381,1,0.653299,0.809524,1,0.419219,0.142857,0,0
9,68,1,0.619048,0,0.241889,0.52381,1,0.653299,0.809524,1,0.419219,0.142857,0,0,0.571429,1,0.057832
9,68,1,0.52381,1,0.653299,0.809524,1,0.419219,0.142857,0,0,0.571429,1,0.057832,0.714286,0,0.0090205
9,68,1,0.809524,1,0.419219,0.142857,0,0,0.571429,1,0.057832,0.714286,0,0.0090205,0.285714,0,0.409627
9,68,1,0.142857,0,0,0.571429,1,0.057832,0.714286,0,0.0090205,0.285714,0,0.409627,0.761905,1,0
9,68,1,0.571429,1,0.057832,0.714286,0,0.0090205,0.285714,0,0.409627,0.761905,1,0,0.904762,0,0
9,68,1,0.714286,0,0.0090205,0.285714,0,0.409627,0.761905,1,0,0.904762,0,0,0.666667,1,0.027656
9,68,1,0.285714,0,0.409627,0.761905,1,0,0.904762,0,0,0.666667,1,0.027656,0.428571,0,0.003273
9,68,1,0.761905,1,0,0.904762,0,0,0.666667,1,0.027656,0.428571,0,0.003273,0.380952,1,0.0645655
9,68,1,0.904762,0,0,0.666667,1,0.027656,0.428571,0,0.003273,0.380952,1,0.0645655,0.333333,0,0.495238
9,68,1,0.666667,1,0.027656,0.428571,0,0.003273,0.380952,1,0.0645655,0.333333,0,0.495238,0.47619,1,0.0309955
13,84,1,0.952381,1,0.094955,0.0952381,0,0.090782,0.238095,1,0.065016,0.857143,0,0,0.619048,0,0
13,84,1,0.0952381,0,0.090782,0.238095,1,0.065016,0.857143,0,0,0.619048,0,0,0.52381,1,0
13,84,1,0.238095,1,0.065016,0.857143,0,0,0.619048,0,0,0.52381,1,0,0.809524,1,0
13,84,1,0.857143,0,0,0.619048,0,0,0.52381,1,0,0.809524,1,0,0.142857,0,0
13,84,1,0.619048,0,0,0.52381,1,0,0.809524,1,0,0.142857,0,0,0.571429,1,0
13,84,1,0.52381,1,0,0.809524,1,0,0.142857,0,0,0.571429,1,0,0.714286,0,0
13,84,1,0.809524,1,0,0.142857,0,0,0.571429,1,0,0.714286,0,0,0.285714,0,0.303215
13,84,1,0.142857,0,0,0.571429,1,0,0.714286,0,0,0.285714,0,0.303215,0.761905,1,0.349874
13,84,1,0.571429,1,0,0.714286,0,0,0.285714,0,0.303215,0.761905,1,0.349874,0.904762,0,0.486192
13,84,1,0.714286,0,0,0.285714,0,0.303215,0.761905,1,0.349874,0.904762,0,0.486192,0.666667,1,0.137627
13,84,1,0.285714,0,0.303215,0.761905,1,0.349874,0.904762,0,0.486192,0.666667,1,0.137627,0.428571,0,0.0682455
13,84,1,0.761905,1,0.349874,0.904762,0,0.486192,0.666667,1,0.137627,0.428571,0,0.0682455,0.380952,1,0.0619525
13,84,1,0.904762,0,0.486192,0.666667,1,0.137627,0.428571,0,0.0682455,0.380952,1,0.0619525,0.333333,0,0.10839
13,84,1,0.666667,1,0.137627,0.428571,0,0.0682455,0.380952,1,0.0619525,0.333333,0,0.10839,0.47619,1,0.112027
15,56,1,0.952381,1,0.2612,0.0952381,0,0.2188,0.238095,1,0,0.857143,0,0.3004,0.619048,0,0
15,56,1,0.0952381,0,0.2188,0.238095,1,0,0.857143,0,0.3004,0.619048,0,0,0.52381,1,0
15,56,1,0.238095,1,0,0.857143,0,0.3004,0.619048,0,0,0.52381,1,0,0.809524,1,0
15,56,1,0.857143,0,0.3004,0.619048,0,0,0.52381,1,0,0.809524,1,0,0.142857,0,0
15,56,1,0.619048,0,0,0.52381,1,0,0.809524,1,0,0.142857,0,0,0.571429,1,0
15,56,1,0.52381,1,0,0.809524,1,0,0.142857,0,0,0.571429,1,0,0.714286,0,0.0088
15,56,1,0.809524,1,0,0.142857,0,0,0.571429,1,0,0.714286,0,0.0088,0.285714,0,0.0388
15,56,1,0.142857,0,0,0.571429,1,0,0.714286,0,0.0088,0.285714,0,0.0388,0.761905,1,0.2068
15,56,1,0.571429,1,0,0.714286,0,0.0088,0.285714,0,0.0388,0.761905,1,0.2068,0.904762,0,0
15,56,1,0.714286,0,0.0088,0.285714,0,0.0388,0.761905,1,0.2068,0.904762,0,0,0.666667,1,0.2412
15,56,1,0.285714,0,0.0388,0.761905,1,0.2068,0.904762,0,0,0.666667,1,0.2412,0.428571,0,0
15,56,1,0.761905,1,0.2068,0.904762,0,0,0.666667,1,0.2412,0.428571,0,0,0.380952,1,0.2064
15,56,1,0.904762,0,0,0.666667,1,0.2412,0.428571,0,0,0.380952,1,0.2064,0.333333,0,0
15,56,1,0.666667,1,0.2412,0.428571,0,0,0.380952,1,0.2064,0.333333,0,0,0.47619,1,0.1836
16,62,1,0.952381,1,0.05698,0.0952381,0,0.107105,0.238095,1,0,0.857143,0,0,0.619048,0,0
16,62,1,0.0952381,0,0.107105,0.238095,1,0,0.857143,0,0,0.619048,0,0,0.52381,1,0.114836
16,62,1,0.238095,1,0,0.857143,0,0,0.619048,0,0,0.52381,1,0.114836,0.809524,1,0.106042
16,62,1,0.857143,0,0,0.619048,0,0,0.52381,1,0.114836,0.809524,1,0.106042,0.142857,0,0.097953
16,62,1,0.619048,0,0,0.52381,1,0.114836,0.809524,1,0.106042,0.142857,0,0.097953,0.571429,1,0.27967
16,62,1,0.52381,1,0.114836,0.809524,1,0.106042,0.142857,0,0.097953,0.571429,1,0.27967,0.714286,0,0.089246
16,62,1,0.809524,1,0.106042,0.142857,0,0.097953,0.571429,1,0.27967,0.714286,0,0.089246,0.285714,0,0.0457965
16,62,1,0.142857,0,0.097953,0.571429,1,0.27967,0.714286,0,0.089246,0.285714,0,0.0457965,0.761905,1,0
16,62,1,0.571429,1,0.27967,0.714286,0,0.089246,0.285714,0,0.0457965,0.761905,1,0,0.904762,0,0.0710865
16,62,1,0.714286,0,0.089246,0.285714,0,0.0457965,0.761905,1,0,0.904762,0,0.0710865,0.666667,1,0.349126
16,62,1,0.285714,0,0.0457965,0.761905,1,0,0.904762,0,0.0710865,0.666667,1,0.349126,0.428571,0,0.146226
16,62,1,0.761905,1,0,0.904762,0,0.0710865,0.666667,1,0.349126,0.428571,0,0.146226,0.380952,1,0.083776
16,62,1,0.904762,0,0.0710865,0.666667,1,0.349126,0.428571,0,0.146226,0.380952,1,0.083776,0.333333,0,0.622855
16,62,1,0.666667,1,0.349126,0.428571,0,0.146226,0.380952,1,0.083776,0.333333,0,0.622855,0.47619,1,0.120454
17,103,1,0.952381,1,0.706101,0.0952381,0,0.282594,0.238095,1,0.3541,0.857143,0,0.30732,0.619048,0,0.259963
17,103,1,0.0952381,0,0.282594,0.238095,1,0.3541,0.857143,0,0.30732,0.619048,0,0.259963,0.52381,1,0.282227
17,103,1,0.238095,1,0.3541,0.857143,0,0.30732,0.619048,0,0.259963,0.52381,1,0.282227,0.809524,1,0.925459
17,103,1,0.857143,0,0.30732,0.619048,0,0.259963,0.52381,1,0.282227,0.809524,1,0.925459,0.142857,0,0
17,103,1,0.619048,0,0.259963,0.52381,1,0.282227,0.809524,1,0.925459,0.142857,0,0,0.571429,1,0.391763
17,103,1,0.52381,1,0.282227,0.809524,1,0.925459,0.142857,0,0,0.571429,1,0.391763,0.714286,0,0.0721685
17,103,1,0.809524,1,0.925459,0.142857,0,0,0.571429,1,0.391763,0.714286,0,0.0721685,0.285714,0,0.010966
17,103,1,0.142857,0,0,0.571429,1,0.391763,0.714286,0,0.0721685,0.285714,0,0.010966,0.761905,1,0.715254
17,103,1,0.571429,1,0.391763,0.714286,0,0.0721685,0.285714,0,0.010966,0.761905,1,0.715254,0.904762,0,0.910428
17,103,1,0.714286,0,0.0721685,0.285714,0,0.010966,0.761905,1,0.715254,0.904762,0,0.910428,0.666667,1,0.104268
17,103,1,0.285714,0,0.010966,0.761905,1,0.715254,0.904762,0,0.910428,0.666667,1,0.104268,0.428571,0,0.0935715
17,103,1,0.761905,1,0.715254,0.904762,0,0.910428,0.666667,1,0.104268,0.428571,0,0.0935715,0.380952,1,0.19305
17,103,1,0.904762,0,0.910428,0.666667,1,0.104268,0.428571,0,0.0935715,0.380952,1,0.19305,0.333333,0,0.002099
17,103,1,0.666667,1,0.104268,0.428571,0,0.0935715,0.380952,1,0.19305,0.333333,0,0.002099,0.47619,1,0
18,63,1,0.952381,1,0.208481,0.0952381,0,0.18795,0.238095,1,0.029889,0.857143,0,0.172618,0.619048,0,0
18,63,1,0.0952381,0,0.18795,0.238095,1,0.029889,0.857143,0,0.172618,0.619048,0,0,0.52381,1,0
18,63,1,0.238095,1,0.029889,0.857143,0,0.172618,0.619048,0,0,0.52381,1,0,0.809524,1,0.041422
18,63,1,0.857143,0,0.172618,0.619048,0,0,0.52381,1,0,0.809524,1,0.041422,0.142857,0,0
18,63,1,0.619048,0,0,0.52381,1,0,0.809524,1,0.041422,0.142857,0,0,0.571429,1,0
18,63,1,0.52381,1,0,0.809524,1,0.041422,0.142857,0,0,0.571429,1,0,0.714286,0,0.126475
18,63,1,0.809524,1,0.041422,0.142857,0,0,0.571429,1,0,0.714286,0,0.126475,0.285714,0,0.118397
18,63,1,0.142857,0,0,0.571429,1,0,0.714286,0,0.126475,0.285714,0,0.118397,0.761905,1,0.262544
18,63,1,0.571429,1,0,0.714286,0,0.126475,0.285714,0,0.118397,0.761905,1,0.262544,0.904762,0,0
18,63,1,0.714286,0,0.126475,0.285714,0,0.118397,0.761905,1,0.262544,0.904762,0,0,0.666667,1,0.588025
18,63,1,0.285714,0,0.118397,0.761905,1,0.262544,0.904762,0,0,0.666667,1,0.588025,0.428571,0,0.407462
18,63,1,0.761905,1,0.262544,0.904762,0,0,0.666667,1,0.588025,0.428571,0,0.407462,0.380952,1,0.22005
18,63,1,0.904762,0,0,0.666667,1,0.588025,0.428571,0,0.407462,0.380952,1,0.22005,0.333333,0,0.004791
18,63,1,0.666667,1,0.588025,0.428571,0,0.407462,0.380952,1,0.22005,0.333333,0,0.004791,0.47619,1,0.270184
20,50,1,0.952381,1,0.09922,0.0952381,0,0.394296,0.238095,1,0.030712,0.857143,0,0.062786,0.619048,0,0.0340885
20,50,1,0.0952381,0,0.394296,0.238095,1,0.030712,0.857143,0,0.062786,0.619048,0,0.0340885,0.52381,1,0.0851025
20,50,1,0.238095,1,0.030712,0.857143,0,0.062786,0.619048,0,0.0340885,0.52381,1,0.0851025,0.809524,1,0.122203
20,50,1,0.857143,0,0.062786,0.619048,0,0.0340885,0.52381,1,0.0851025,0.809524,1,0.122203,0.142857,0,0.0244205
20,50,1,0.619048,0,0.0340885,0.52381,1,0.0851025,0.809524,1,0.122203,0.142857,0,0.0244205,0.571429,1,0.067652
20,50,1,0.52381,1,0.0851025,0.809524,1,0.122203,0.142857,0,0.0244205,0.571429,1,0.067652,0.714286,0,0.084295
20,50,1,0.809524,1,0.122203,0.142857,0,0.0244205,0.571429,1,0.067652,0.714286,0,0.084295,0.285714,0,0.0555445
20,50,1,0.142857,0,0.0244205,0.571429,1,0.067652,0.714286,0,0.084295,0.285714,0,0.0555445,0.761905,1,0.423212
20,50,1,0.571429,1,0.067652,0.714286,0,0.084295,0.285714,0,0.0555445,0.761905,1,0.423212,0.904762,0,0
20,50,1,0.714286,0,0.084295,0.285714,0,0.0555445,0.761905,1,0.423212,0.904762,0,0,0.666667,1,0.335997
20,50,1,0.285714,0,0.0555445,0.761905,1,0.423212,0.904762,0,0,0.666667,1,0.335997,0.428571,0,0.0487475
20,50,1,0.761905,1,0.423212,0.904762,0,0,0.666667,1,0.335997,0.428571,0,0.0487475,0.380952,1,0.054574
20,50,1,0.904762,0,0,0.666667,1,0.335997,0.428571,0,0.0487475,0.380952,1,0.054574,0.333333,0,0.254003
20,50,1,0.666667,1,0.335997,0.428571,0,0.0487475,0.380952,1,0.054574,0.333333,0,0.254003,0.47619,1,0.0146235
23,68,1,0.952381,1,0.0102275,0.0952381,0,0.390139,0.238095,1,0.062387,0.857143,0,0.073697,0.619048,0,0
23,68,1,0.0952381,0,0.390139,0.238095,1,0.062387,0.857143,0,0.073697,0.619048,0,0,0.52381,1,0.657225
23,68,1,0.238095,1,0.062387,0.857143,0,0.073697,0.619048,0,0,0.52381,1,0.657225,0.809524,1,0.0656665
23,68,1,0.857143,0,0.073697,0.619048,0,0,0.52381,1,0.657225,0.809524,1,0.0656665,0.142857,0,0.025777
23,68,1,0.619048,0,0,0.52381,1,0.657225,0.809524,1,0.0656665,0.142857,0,0.025777,0.571429,1,0.016297
23,68,1,0.52381,1,0.657225,0.809524,1,0.0656665,0.142857,0,0.025777,0.571429,1,0.016297,0.714286,0,0.032808
23,68,1,0.809524,1,0.0656665,0.142857,0,0.025777,0.571429,1,0.016297,0.714286,0,0.032808,0.285714,0,0.0183965
23,68,1,0.142857,0,0.025777,0.571429,1,0.016297,0.714286,0,0.032808,0.285714,0,0.0183965,0.761905,1,0.118345
23,68,1,0.571429,1,0.016297,0.714286,0,0.032808,0.285714,0,0.0183965,0.761905,1,0.118345,0.904762,0,0.648014
23,68,1,0.714286,0,0.032808,0.285714,0,0.0183965,0.761905,1,0.118345,0.904762,0,0.648014,0.666667,1,0.025095
23,68,1,0.285714,0,0.0183965,0.761905,1,0.118345,0.904762,0,0.648014,0.666667,1,0.025095,0.428571,0,0.063496
23,68,1,0.761905,1,0.118345,0.904762,0,0.648014,0.666667,1,0.025095,0.428571,0,0.063496,0.380952,1,0.037271
23,68,1,0.904762,0,0.648014,0.666667,1,0.025095,0.428571,0,0.063496,0.380952,1,0.037271,0.333333,0,0.0611185
23,68,1,0.666667,1,0.025095,0.428571,0,0.063496,0.380952,1,0.037271,0.333333,0,0.0611185,0.47619,1,0.345856
24,61,1,0.952381,1,0.182863,0.0952381,0,0.17884,0.238095,1,0.016924,0.857143,0,0.181093,0.619048,0,0
24,61,1,0.0952381,0,0.17884,0.238095,1,0.016924,0.857143,0,0.181093,0.619048,0,0,0.52381,1,0
24,61,1,0.238095,1,0.016924,0.857143,0,0.181093,0.619048,0,0,0.52381,1,0,0.809524,1,0
24,61,1,0.857143,0,0.181093,0.619048,0,0,0.52381,1,0,0.809524,1,0,0.142857,0,0
24,61,1,0.619048,0,0,0.52381,1,0,0.809524,1,0,0.142857,0,0,0.571429,1,0.228553
24,61,1,0.52381,1,0,0.809524,1,0,0.142857,0,0,0.571429,1,0.228553,0.714286,0,0.058096
24,61,1,0.809524,1,0,0.142857,0,0,0.571429,1,0.228553,0.714286,0,0.058096,0.285714,0,0.018183
24,61,1,0.142857,0,0,0.571429,1,0.228553,0.714286,0,0.058096,0.285714,0,0.018183,0.761905,1,0
24,61,1,0.571429,1,0.228553,0.714286,0,0.058096,0.285714,0,0.018183,0.761905,1,0,0.904762,0,0
24,61,1,0.714286,0,0.058096,0.285714,0,0.018183,0.761905,1,0,0.904762,0,0,0.666667,1,0
24,61,1,0.285714,0,0.018183,0.761905,1,0,0.904762,0,0,0.666667,1,0,0.428571,0,0
24,61,1,0.761905,1,0,0.904762,0,0,0.666667,1,0,0.428571,0,0,0.380952,1,0
24,61,1,0.904762,0,0,0.666667,1,0,0.428571,0,0,0.380952,1,0,0.333333,0,0
24,61,1,0.666667,1,0,0.428571,0,0,0.380952,1,0,0.333333,0,0,0.47619,1,0
578,58,1,0.952381,1,0,0.0952381,0,0.014532,0.238095,1,0.015793,0.857143,0,0,0.619048,0,0.359309
578,58,1,0.0952381,0,0.014532,0.238095,1,0.015793,0.857143,0,0,0.619048,0,0.359309,0.52381,1,0.033381
578,58,1,0.238095,1,0.015793,0.857143,0,0,0.619048,0,0.359309,0.52381,1,0.033381,0.809524,1,0.090791
578,58,1,0.857143,0,0,0.619048,0,0.359309,0.52381,1,0.033381,0.809524,1,0.090791,0.142857,0,0.009652
578,58,1,0.619048,0,0.359309,0.52381,1,0.033381,0.809524,1,0.090791,0.142857,0,0.009652,0.571429,1,0
578,58,1,0.52381,1,0.033381,0.809524,1,0.090791,0.142857,0,0.009652,0.571429,1,0,0.714286,0,0
578,58,1,0.809524,1,0.090791,0.142857,0,0.009652,0.571429,1,0,0.714286,0,0,0.285714,0,0
578,58,1,0.142857,0,0.009652,0.571429,1,0,0.714286,0,0,0.285714,0,0,0.761905,1,0.187309
578,58,1,0.571429,1,0,0.714286,0,0,0.285714,0,0,0.761905,1,0.187309,0.904762,0,0
578,58,1,0.714286,0,0,0.285714,0,0,0.761905,1,0.187309,0.904762,0,0,0.666667,1,0
578,58,1,0.285714,0,0,0.761905,1,0.187309,0.904762,0,0,0.666667,1,0,0.428571,0,0
578,58,1,0.761905,1,0.187309,0.904762,0,0,0.666667,1,0,0.428571,0,0,0.380952,1,0
578,58,1,0.904762,0,0,0.666667,1,0,0.428571,0,0,0.380952,1,0,0.333333,0,0.324585
578,58,1,0.666667,1,0,0.428571,0,0,0.380952,1,0,0.333333,0,0.324585,0.47619,1,0
633,60,1,0.238095,1,0,0.857143,0,0,0.619048,0,0,0.52381,1,0,0.809524,1,0.0501125
633,60,1,0.857143,0,0,0.619048,0,0,0.52381,1,0,0.809524,1,0.0501125,0.142857,0,0.074405
633,60,1,0.619048,0,0,0.52381,1,0,0.809524,1,0.0501125,0.142857,0,0.074405,0.571429,1,0.400416
